file
cm056745.1
  start     end
2152453021524543
2152485621524867
2153099421531005
2153296921532985
2154379521543810
2157177621571789
2158109821581115
2158584921585863
2158754321587560
2160471121604730
2161092521610940
2161238521612403
2161288321612898
2161304921613064
2161330021613314
2161358021613596
2161532621615341
2161906721619081
2162840121628414
2163289221632912
2164233721642352
2164684121646856
2164691221646927
2164700621647022
2165096221650976
2165104221651056
2165112021651136
2165114921651163
2165118021651194
2165171521651729
2166011121660129
2167526221675278
2167589821675910
2167629021676304
2167653821676550
2167699421677007
2167704221677052
2168552821685546
2169132421691340
2169821121698229
2171612421716142
2171690321716918
2171697621717006
2171701221717030
2172509221725111
2172512221725151
2172650721726522
2172694821726963
2173178321731798
2173385821733872
2173863621738653
2174272821742744
2174927821749295
2175776521757777
2175803421758049
2175865221758670
2175938621759404
2175943621759455
2175958221759596
2175969721759715
2176038521760401
2176096321760976
2176304521763061
2177838221778396
2177865921778674
2179081621790836
2179981121799824
2182440021824415
2182449621824513
2182506721825084
2183328521833298
2183670521836720
2183684621836865
2183899921839013
2184812521848139
2185905821859075
2185948321859500
2185968221859697
2187574521875756
2187961321879629
2187978021879795
2188746521887484
2188786721887886
2189027921890291
2192154021921556
2192188221921898
2192710721927125
2192717821927198
2192722921927249
2192725921927271
2192800421928036
2192804621928061
2192817521928190
2192898221928998
2193522721935244
2193651821936532
2193813021938151
2193817621938189
2194613421946150
2195355921953585
2195544621955461
2196052921960543
2196714721967160
2196857021968585
2198637321986385
2198647821986491
2198685021986865
2200124022001255
2200160822001620
2202322122023233
2203441122034423
2203548922035501
2204035022040363
2204524622045265
2204593222045947
2204636622046381
2204767222047687
2205339222053405
2205448122054498
2207247522072495
2207869922078712
2208716622087181
2208760522087619
2208993322089946
2209050022090515
2209089122090905
2210738322107393
2210853822108554
2210863322108648
2211405822114076
2211515122115165
2211519322115207
2211526022115277
2211688722116899
2212231022122326
2213141822131433
2213243122132475
2213311122133126
2213331822133329
2213366022133678
2213566422135679
2213582922135844
2213673822136756
2213677422136794
2213848222138497
2214055822140574
2214327322143287
2214693222146942
2215251522152527
2215271222152728
2215400022154017
2215743622157452
2215804122158063
2215888822158902
2216024122160257
2216052322160540
2216112322161138
2216114422161162
2216199922162014
2216340122163420
2216346522163485
2216353922163553
2216562122165635
2216577822165794
2216651922166531
2216742922167447
2216777422167793
2216952722169541
2217078422170806
2217142522171439
2217481122174826
2217992422179942
2218248322182501
2218369622183715
2218388522183910
2218403622184054
2218552522185541
2218587522185891
2218631522186331
2220410422204119
2220820122208215
2220853122208544
2220979622209812
2221114922211164
2221846222218473
2222047022220480
2222243322222452
2222249822222513
2222256322222594
2222260622222616
2222774422227763
2222781022227830
2223079922230812
2223098022230993
2225158722251607
2225161022251630
2225608622256099
2225620622256222
2225633322256347
2225716822257182
2225730322257317
2226119222261206
2229580022295815
2229589822295916
2229596622295983
2229646622296480
2229804922298065
2229862722298645
2230376122303778
2230972822309742
2230987622309892
2231002822310042
2231017722310194
2231032722310342
2231047722310492
2231062822310642
2231077922310792
2231092822310942
2231107822311092
2231110022311115
2231252622312542
2231342122313435
2231483422314850
2232361922323633
2232741422327433
2233397922333991
2235616022356175
2235728822357302
2235945322359468
2235984922359863
2235991922359933
2236284222362857
2236736122367372
2236930822369321
2237122622371238
2237163922371651
2237201922372035
2237387022373885
2237403522374051
2237450222374516
2237543822375460
2237859122378609
2238388322383901
2238462122384633
2238604722386061
2239297022392984
2239506822395083
2239646222396474
2239679122396802
2240006422400080
2240101822401030
2240628922406303
2240839722408412
2241384222413860
2241935122419365
2241939622419411
2242104922421063
2245028322450297
2248456122484576
2248889222488905
2250015122500164
2250016722500190
2250020622500221
2250029422500315
2252075322520764
2252114822521163
2253529822535321
2253599822536014
2253603722536073
2254011322540129
2254030822540323
2254222522542241
2254369422543711
2254924322549255
2255486822554879
2255501022555026
2255515322555170
2255632522556343
2255813522558151
2255823222558248
2255881022558828
2256608622566099
2256843022568445
2257140922571426
2257826222578279
2260314022603152
2261708022617093
2262289122622907
2263344522633461
2263531822635334
2264591922645937
2264600822646024
2265547222655488
2265590622655919
2267419622674214
2267473622674748
2268113422681144
2268139222681410
2268195322681968
2268797322687993
2269053722690552
2269409622694119
2269622822696244
2270527822705293
2270780622707821
2271017722710189
2273013922730156
2273176522731809
2273219922732213
2273624022736254
2273840622738420
2273886522738876
2274448822744504
2274457622744589
2274464622744665
2276077722760792
2276136622761382
2276153122761547
2276350822763527
2277158622771603
2277211122772124
2277216222772180
2277293022772947
2277378522773798
2277397922773993
2277595022775964
2277610322776124
2277615122776165
2277717922777199
2278146422781475
2278714822787162
2279720722797220
2280448822804505
2280464322804658
2280788122807897
2280856022808578
2280946822809483
2280971622809729
2280978322809797
2281212922812144
2281272122812735
2282800222828016
2283142122831434
2283475622834768
2284189122841909
2284195622841971
2284424722844262
2284588822845900
2284598222845998
2284607522846092
2284617222846188
2284623422846245
2284625622846271
2284786222847879
2284792622847941
2286126422861289
2286133422861352
2286417422864187
2287657122876588
2287984822879861
2289031322890324
2289110122891113
2291421022914225
2291427622914293
2291577322915792
2294158022941594
2294380122943814
2294857122948584
2294931722949332
2294941022949423
2294947222949488
2294949522949510
2295030622950316
2295201322952027
2295226522952281
2295508022955096
2295542822955445
2296112922961143
2296382122963833
2297743822977453
2297756422977579
2297778022977797
2297863722978651
2298044322980459
2298111822981132
2298255322982571
2298809022988106
2298883722988882
2298891622988950
2298925522989270
2298949322989520
2298987322989885
2299343722993449
2299354122993554
2299593122995944
2299654422996557
2299823522998250
2299838322998405
2299965322999671
2299969122999707
2299971322999730
2300145523001468
2300256223002575
2301168023011693
2301171323011723
2302136723021411
2302230623022325
2302831123028327
2302890623028920
2303182223031839
2303641223036422
2303800523038019
2304675923046774
2304817023048184
2304860823048623
2305065823050671
2305193623051953
2305296523052978
2305889423058915
2306494823064965
2306550223065519
2306757123067586
2306842623068443
2306847523068490
2306851723068532
2310581623105832
2310584123105855
2311244523112462
2311489623114910
2312351523123531
2312361623123629
2313222823132244
2313245723132472
2313649723136512
2314436223144375
2314590023145913
2315970123159716
2316183923161858
2316744523167459
2317705723177067
2318293123182945
2318419823184214
2319274323192764
2319283123192845
2319341223193423
2319352023193544
2319912123199134
2320003523200049
2320863423208648
2320892523208940
2321339523213409
2321416023214175
2321539723215408
2321688823216904
2321758123217610
2322613923226153
2323321923233233
2323366223233677
2323418523234202
2324298323242997
2325031123250326
2325071623250735
2325737623257396
2325749823257511
2325757923257592
2325761423257629
2325955923259572
2326597523265993
2327824823278262
2328172723281739
2328189123281904
2329163823291650
2331047123310489
2331248323312495
2331393123313947
2333108123331094
2333167723331692
2333191623331932
2333285623332869
2333389623333910
2333873723338749
2334303723343052
2335019623350208
2335030423350323
2335090923350923
2335176423351775
2335187423351886
2335203123352043
2336124323361258
2337263423372650
2337886023378875
2337897123378984
2339282923392844
2339292323392939
2339574023395754
2339633923396352
2339647023396481
2339667223396686
2339692523396938
2339820823398222
2340911523409130
2342085023420864
2342118223421199
2342177923421794
2344124623441262
2345075223450770
2345077723450792
2345147323451488
2345149923451510
2345311923453134
2345398323453999
2345478223454800
2345632523456335
2345698223456996
2348375223483769
2348521923485231
2349277223492784
2349547423495489
2349593023495943
2350082823500844
2350832523508337
2351604823516076
2351611023516128
2351775423517771
2352060623520623
2353586523535880
2355555723555576
2355605123556068
2355621123556226
2356794023567958
2357244923572461
2358160123581619
2358163723581649
2358553323585548
2358723623587250
2358726323587279
2358736323587376
2358752823587539
2358862523588641
2359058523590601
2360940723609419
2361311923613131
2361433623614350
2361711323617132
2361713823617167
2363152023631540
2363199823632013
2363659923636629
2363889723638915
2363986223639877
2364071723640731
2365363023653647
2365366523653680
2365876123658774
2366662423666639
2366766323667677
2367169623671712
2368451323684525
2369835223698365
2370096923700985
2371003323710047
2371106723711085
2371855323718566
2372465923724671
2372502123725038
2372555723725579
2372588323725894
2372719323727234
2372945823729473
2373463823734650
2373819823738213
2373827723738295
2375216923752184
2375970623759722
2376280523762820
2376754923767565
2377334723773365
2377395123773980
2377455323774566
2377609223776108
2377701923777032
2377734223777357
2377888423778895
2377891223778926
2378247823782491
2378896623788981
2379207423792087
2380722323807242
2380743223807444
2381312023813131
2381331723813331
2382877523828786
2383812923838148
2383981123839826
2384095723840975
2384701923847035
2384858823848604
2384875523848770
2385143523851447
2385440223854414
2385658723856603
2385675423856769
2385726023857278
2385816923858183
2385841623858429
2385848423858497
2385894623858960
2386069823860712
2386292323862936
2386311023863125
2386452923864543
2386470023864721
2386816223868174
2386946023869476
2387376323873776
2388772723887745
2389469923894712
2390501523905028
2393063423930661
2393093623930948
2393203023932047
2393291923932935
2393308823933105
2393727723937290
2394012423940134
2394551423945525
2394629323946308
2394782023947836
2394798623948002
2395126323951276
2395150123951517
2395197623951995
2395202923952043
2395251823952572
2395263523952658
2395587523955887
2395756723957581
2395932423959341
2396306323963079
2396655223966567
2397100523971016
2397226323972277
2397256723972579
2398000423980018
2398832023988333
2400105224001065
2400272924002741
2401529524015314
2402497624024992
2402514524025161
2403044624030461
2403068624030701
2404009524040108
2404204924042066
2404655024046574
2406121324061228
2406638324066397
2407932124079339
2409497924095008
2409516824095199
2409588024095894
2409654924096564
2409658424096636
2410281324102839
2410308024103095
2410647924106492
2412163924121654
2412579224125808
2412586924125883
2412591424125933
2412671524126750
2412676024126776
2413694324136957
2414085524140869
2414575724145774
2415120524151220
2415203424152046
2415586324155874
2415986724159880
2415989324159910
2416579524165812
2416676424166775
2416818324168197
2417987124179887
2418136324181379
2418575024185766
2418645924186475
2419531624195330
2424536824245384
2424542324245438
2424668024246700
2424815824248172
2424856824248582
2426516824265186
2426624924266265
2426641624266432
2426692024266938
2427556424275583
2429081924290831
2429313324293147
2429393524293950
2429401424294035
2429455024294560
2429465124294663
2430589424305906
2430690224306913
2431415424314170
2431417924314192
2431421424314230
2431432424314338
2431452424314543
2433422224334241
2433675724336769
2433968324339698
2433985224339867
2435115324351167
2435167624351696
2435432424354336
2435583824355853
2435613624356151
2435712124357137
2435786624357883
2437389024373906
2437660424376618
2437921924379246
2437925824379272
2437929624379309
2438306724383081
2438374324383753
2438402224384039
2438767124387688
2438786124387876
2438818724388199
2438829424388314
2438832924388343
2438960724389620
2439440324394416
2439443724394451
2440145424401471
2440421624404234
2440883724408850
2441048124410512
2441067324410688
2441079124410824
2441084924410864
2442000424420020
2442126124421278
2442240224422417
2442672824426771
2442831324428329
2443992224439941
2444077824440791
2444151124441521
2444201724442042
2444366024443676
2445181224451832
2446742624467437
2446774524467762
2446790024467928
2446813524468149
2446826124468281
2448796224487976
2450299224503006
2451323624513251
2451740924517419
2451977824519791
2453336324533380
2454709224547107
2454779724547813
2455405324554071
2455881024558830
2455984724559863
2456059624560612
2456063224560655
2457532124575336
2458443324584448
2458447224584487
2458460124584611
2458618724586197
2458863824588657
2458892224588936
2458900324589017
2458953924589554
2461217024612183
2462262124622633
2462279324622808
2462593424625946
2464483124644849
2465325024653264
2465695824656971
2466305724663070
2468788024687897
2469232924692347
2469900524699020
2470019324700207
2470253024702545
2473854324738558
2474649924746512
2477534324775356
2477722624777241
2480021424800229
2481060624810623
2481581224815826
2481972424819741
2482589724825909
2483807124838085
2485260424852615
2485305224853065
2485437424854389
2485686924856891
2486217224862184
2486223824862257
2486226424862276
2486237524862390
2487101024871026
2487155924871575
2487223724872255
2487316724873182
2487656924876583
2487788124877893
2488006024880074
2488297724882988
2488549224885506
2489122624891242
2489220624892223
2490997424909987
2491086824910882
2492284824922862
2493581824935831
2494616624946179
2494630724946319
2494800424948020
2495186124951874
2495210424952114
2496121724961229
2497561924975632
2497606224976078
2498627324986289
2498644024986455
2498694724986965
2498785524987870
2498810324988116
2498817024988184
2498858824988601
2498863124988645
2498904024989061
2498973824989752
2499002724990040
2499347724993490
2499425924994273
2499443324994447
2500144125001455
2500684425006855
2500823025008242
2500826525008287
2500951325009524
2501510725015124
2502056925020582
2503644725036462
2503667225036688
2503952825039546
2504098525041002
2504160825041624
2504206025042076
2504219325042212
2504619225046211
2504831925048348
2505599425056011
2506057425060585
2506386125063871
2506550025065515
2506583525065855
2506596625065984
2506683525066847
2506768525067698
2507453825074556
2507820625078223
2508400625084017
2509837225098387
2509854925098564
2510683325106850
2510740425107420
2513021125130226
2513071125130721
2513198225131996
2514186525141881
2514203825142050
2514431825144333
2514787325147887
2514817025148185
2515304425153059
2515642525156444
2515646025156479
2517989425179911
2520702425207035
2520933525209350
2521757125217588
2521765925217675
2521907525219088
2522268025222701
2522279925222816
2523556725235580
2523679725236812
2523789125237904
2523793525237948
2524154425241560
2524362425243639
2524835525248366
2524868925248706
2524918625249198
2525551625255531
2525725625257270
2526155225261568
2526333825263354
2526459625264611
2527350625273521
2527384125273855
2527796325277978
2528555425285567
2528736625287380
2531214425312159
2531219325312210
2531540725315425
2531701225317029
2532128225321295
2532144725321461
2532274925322762
2532569525325708
2532595325325967
2532788925327905
2532791425327924
2532896225328976
2533156125331573
2533532425335336
2533806625338085
2533876225338781
2534136925341382
2534312725343139
2535959325359609
2536325625363273
2537150625371530
2537153725371562
2537821325378229
2538098825381001
2538242325382439
2539158925391601
2539490325394919
2540170625401726
2540182825401845
2540186825401885
2541108125411096
2541243925412455
2541369825413711
2541924025419251
2542235025422366
2542250225422516
2542477625424793
2542516325425177
2542525825425273
2543137125431387
2543153825431552
2543443925434452
2543494725434970
2543697425436985
2543747325437486
2543752325437534
2543886725438880
2544794925447964
2544871325448726
2544907525449090
2545076925450780
2545177625451792
2545191625451928
2545725425457268
2545777125457790
2545828325458301
2546776825467781
2547125625471268
2547303025473043
2547452925474540
2547744725477460
2547806025478074
2547810825478126
2547896825478981
2547994025479959
2548635125486390
2548674125486759
2548680025486813
2548682325486855
2548685825486877
2549508825495125
2549513325495164
2549705225497070
2549794025497953
2549800625498023
2550001025500024
2550057525500597
2550072325500739
2550456525504579
2550487125504884
2551932425519396
2551988425519905
2551999625520021
2552039325520452
2552148225521499
2552162425521640
2552235325522369
2552410025524118
2552460425524619
2552466625524681
2552475425524796
2552528425525306
2552548825525502
2552559025525604
2552601325526034
2552604925526099
2552637125526389
2552781925527865
2553045625530472
2553076825530783
2553085525530872
2553243125532450
2553322625533255
2553327625533294
2553337825533393
2553399025534010
2553403425534064
2553761225537634
2553792025537935
2553801925538039
2553822325538238
2553833825538372
2553838225538397
2553840225538420
2554168025541691
2554294025542963
2554476725544782
2554480125544820
2554768725547708
2554773025547783
2555055325550564
2555682325556842
2555687525556888
2555692125556957
2556009725560111
2556014625560164
2556072825560742
2556078625560800
2556352725563538
2557734425577359
2557749025577508
2558117125581183
2558357125583584
2558593925585951
2559238225592399
2559520525595220
2559615925596173
2560295625602972
2560331625603336
2560446725604477
2561176325611780
2561179725611829
2561374825613768
2561865025618665
2562401325624028
2562469525624713
2562483025624847
2563395625633971
2563565725635674
2563626425636280
2563666725636677
2563756625637584
2563759525637610
2563774425637755
2563776025637778
2563778325637796
2563787525637895
2564053925640570
2564101625641033
2564111225641136
2564278325642800
2564287325642888
2564308025643098
2564424425644256
2564787825647891
2564847425648488
2565154225651556
2565259425652609
2565461525654627
2565519825655217
2565936125659376
2566107425661086
2566256725662581
2566284725662859
2566595725665975
2567010025670112
2567048925670507
2567051625670528
2567469825674723
2567473125674750
2567534725675366
2568399025684005
2568581825685833
2568747325687490
2568756525687581
2568758725687608
2568762325687640
2568800925688026
2568803225688049
2569341025693425
2569351225693527
2569354825693565
2569375325693769
2570182825701839
2570188225701899
2570494525704961
2570497825705007
2570593025705940
2570687825706893
2570690325706922
2570695325706975
2570702725707044
2570904725709067
2570910925709123
2570915325709167
2570927125709291
2570930225709324
2570933625709378
2571109725711113
2571114925711168
2571122825711249
2571127225711284
2571143025711446
2571158725711605
2571165425711670
2571168625711709
2571282925712839
2571290125712930
2571293725712950
2571296125712975
2571354825713563
2571360325713631
2571363325713656
2571638825716404
2571721425717231
2571818525718199
2571885725718869
2572599425726010
2572947925729495
2572957425729588
2573071225730726
2574705825747071
2574946825749484
2575308225753095
2575498025754994
2575621925756240
2575627125756285
2575630825756331
2575729925757320
2575733625757354
2575910525759128
2576219625762212
2576226525762277
2576228025762298
2576252725762541
2576472025764743
2577704825777061
2577969725779712
2578155925781583
2578158825781606
2578163525781649
2578790625787922
2578972125789738
2579484525794858
2581602725816039
2581726325817273
2581800525818023
2581831025818325
2581844925818460
2581886325818879
2582468625824700
2583717525837202
2583782025837834
2583821925838235
2583902425839035
2584565625845667
2584636425846376
2584818125848194
2586213525862149
2586481625864833
2586683425866845
2586734625867363
2587637825876393
2587734125877356
2587744025877452
2588511825885131
2588986025889876
2589031025890322
2589066525890678
2589118425891197
2590024125900259
2590065025900662
2590348625903501
2590397225903988
2590779025907803
2591034125910355
2591040025910432
2591048725910499
2591332925913343
2591341425913430
2591834825918364
2591934725919361
2593234525932360
2593546425935482
2593548625935510
2593991225939933
2593998725940014
2594083025940847
2594139025941405
2594237325942392
2594396025943978
2594467625944691
2594634425946363
2594798525947998
2595272225952738
2595517325955183
2595525125955269
2595528325955319
2596161125961625
2596220425962220
2596368425963703
2596467525964690
2596521925965242
2596586125965883
2596624425966260
2596723425967251
2596863425968651
2597030425970321
2597323025973245
2597330325973314
2597369925973715
2597371825973736
2597506425975085
2597516025975186
2597535725975374
2597605325976084
2597614525976162
2597652625976541
2597714325977153
2597804725978060
2597858025978593
2598401325984026
2598425225984269
2598431925984333
2598551825985532
2598555025985565
2599289025992906
2599490725994920
2599630225996325
2599648225996500
2599906125999079
2599945025999482
2599949325999506
2599952725999545
2600145926001477
2600188426001898
2600201926002033
2600209926002117
2600264126002668
2600354526003559
2600577726005793
2600584026005857
2600587426005899
2600594126005958
2600668726006707
2600680026006815
2600683226006856
2600728326007301
2600743226007449
2601095526010974
2601396526013979
2601803726018055
2602079726020809
2602672726026745
2602880426028820
2602991326029927
2603300526033018
2603340926033420
2603541226035442
2603546426035478
2603973226039747
2603984726039860
2604079626040811
2604159126041603
2604869926048721
2605316026053176
2605319926053215
2605332126053344
2605866926058686
2606097626060996
2606177226061789
2606361526063628
2606366026063670
2606411426064127
2606436026064374
2606535926065375
2606625426066299
2606691626066933
2606728626067296
2606762326067641
2607287526072893
2607354426073560
2608666126086672
2608712326087137
2609095126090970
2609843426098448
2609935726099373
2610610326106114
2610638126106410
2610842226108447
2610845126108469
2610963326109646
2610973826109749
2611052526110540
2611135026111364
2611198426112004
2611297226112989
2611300326113019
2611419226114202
2611521126115223
2611657126116586
2611725826117289
2611742626117447
2611954126119557
2612054626120565
2612103026121046
2612271126122729
2612274926122774
2612346626123479
2612430126124314
2612618426126199
2613179726131812
2614908426149104
2614983226149846
2616688426166900
2616705126167066
2616755726167575
2617009626170106
2617361626173632
2618878526188797
2619931526199344
2620012026200138
2621081326210829
2621785026217862
2622268226222695
2622663026226647
2622767926227697
2623410626234120
2623482526234840
2623908826239102
2624169126241702
2626255726262570
2626257226262589
2626263526262646
2626472526264735
2626554726265569
2626942026269435
2627474626274761
2627477126274787
2627661926276639
2627664726276662
2627888426278914
2628158626281605
2628241126282436
2628245926282479
2628248226282495
2628305926283075
2628591926285934
2628774826287764
2628777526287791
2629398926294005
2630012126300137
2630019326300221
2630070926300722
2630078126300804
2630080726300829
2630158426301597
2630558326305603
2630561326305630
2630679926306815
2630810626308121
2630834126308356
2630838126308399
2630841226308427
2630874226308755
2630958826309599
2630967326309695
2631034426310365
2631499026315008
2631550626315520
2631804026318053
2631812626318137
2632009226320105
2632669726326711
2632733326327348
2633980626339822
2633994226339955
2634855726348570
2635068526350699
2635876626358778
2636070326360717
2636083426360848
2636147926361494
2636809326368108
2636986326369874
2637310826373123
2637781526377828
2637836826378379
2637842926378444
2637862826378664
2639128126391300
2639444626394462
2639523926395251
2640400626404018
2640607326406091
2641608526416098
2641944826419459
2641963426419649
2641973326419750
2641978826419813
2642325626423273
2643210326432117
2644507026445090
2645299526453009
2645513826455151
2647142626471444
2647280126472812
2648057826480593
2648093226480943
2648182926481843
2648292726482942
2648319426483210
2648342226483438
2648354826483569
2648402026484032
2648442726484441
2648457626484591
2648646826486480
2649104926491063
2652454326524556
2652771726527731
2653410826534121
2653595026535964
2653668726536704
2654072826540741
2654201626542027
2654981426549827
2655651126556527
2655660026556617
2657089726570911
2657117626571191
2657456426574582
2657472526574745
2658071326580727
2658357626583592
2658663726586651
2660098126601002
2660407526604089
2660659726606614
2660774226607760
2661169826611713
2661295526612971
2661954226619556
2664923326649244
2665095726650969
2665734826657359
2666265926662673
2666273326662748
2666397726663995
2666707526667089
2666733226667349
2667140626671422
2667230626672325
2667354726673569
2667399726674018
2667436126674378
2667480226674812
2667507326675086
2667587526675887
2667629526676305
2667634526676358
2668272626682743
2668379426683807
2668551326685531
2668553926685557
2668856026688573
2669136726691381
2670267426702690
2670966626709684
2671013426710152
2671086026710875
2671205326712069
2671288326712897
2672303626723050
2672508226725099
2673106326731076
2673220526732218
2673623126736245
2674462226744638
2674478926744804
2674529626745311
2675872826758744
2676232926762344
2676569226765707
2676614726766157
2677645226776466
2677834626778365
2677972226779738
2678652626786543
2679288326792898
2679459026794609
2679462826794644
2679588726795903
2681022226810239
2681320726813221
2682273026822746
2683200826832043
2683311426833128
2683639326836406
2683649226836505
2683934726839361
2684653726846551
2684837526848406
2685342726853439
2686132226861334
2686352326863541
2686526226865283
2686530126865315
2686532026865337
2686538026865398
2687289326872907
2687419226874205
2688695326886969
2688856926888586
2688916226889176
2690128026901297
2690131626901339
2690134626901363
2690272426902739
2690318926903205
2690588026905896
2690595026905967
2690597926905995
2690786826907881
2690825626908272
2690905026909062
2691103326911050
2691143126911447
2691202926912044
2691269326912718
2691362126913640
2691932526919339
2691971926919740
2692155326921579
2692186426921877
2692299926923017
2692304326923057
2692307926923093
2692730026927320
2692899526929008
2693053426930546
2693108126931096
2693129526931311
2693296526932980
2693302526933039
2693502626935041
2693806926938082
2693875426938770
2693900226939017
2694344326943456
2694412726944140
2694417926944198
2694571526945732
2694612926946144
2694625826946276
2694694226946960
2694699326947005
2694745326947464
2694765026947668
2694773226947744
2694814626948164
2694817926948191
2694976826949778
2695005726950071
2695030526950318
2695039126950407
2695100626951016
2695123026951242
2695150526951534
2695155826951574
2695179526951824
2695208926952105
2695212426952138
2695703826957056
2695808526958095
2695817526958188
2695822226958238
2695842526958441
2695848326958497
2696451926964530
2696719726967213
2696902926969044
2697375326973771
2697613426976165
2697981726979830
2699018526990203
2699078326990794
2699161426991636
2699212226992138
2699365726993671
2699818926998209
2699829726998313
2699908226999095
2699986926999885
2699998327000002
2700454427004560
2700463927004657
2700483227004863
2700491927004938
2700606327006078
2700994427009959
2701004227010053
2703463427034647
2703850627038521
2704546127045480
2705518227055199
2706039927060415
2706937727069404
2706986627069888
2707033827070352
2707506027075074
2707511427075188
2707519827075222
2707950127079514
2707953327079563
2708165027081667
2708315227083165
2708434127084356
2708440027084418
2709152727091560
2709187827091892
2709228327092300
2709574627095759
2710496527104984
2710682227106835
2710771027107723
2711918327119202
2711958027119596
2711963827119670
2711969627119725
2711974827119763
2711980327119818
2712009527120174
2712024327120257
2712053027120548
2712056427120581
2712145327121466
2712158227121600
2712574727125759
2712993027129945
2713988227139894
2714130627141320
2714465927144671
2715153427151549
2716272927162745
2717581427175829
2719447827194493
2722542827225439
2722580427225822
2722617727226192
2722656327226578
2722730527227324
2722767727227694
2724578027245800
2724582427245843
2724585227245872
2724912427249139
2724917727249195
2726322427263242
2727319727273212
2729057727290594
2729222327292238
2732149127321505
2732179427321818
2733452127334537
2736642427366438
2737774227377752
2737784127377853
2739162527391643
2740008627400103
2740732327407336
2741036527410379
2742395427423984
2745577727455791
2745681527456830
2745691427456929
2748411927484134
2748482327484838
2748489627484908
2748499127485007
2750160527501620
2751109727511110
2752650127526511
2754022827540241
2754951927549536
2756098127560992
2756209027562101
2756260327562617
2756262727562646
2756279227562813
2756635727566373
2756669927566711
2756690027566917
2757533527575350
2758492627584941
2759430827594320
2759704227597057
2760969727609707
2762112327621136
2762244127622460
2762859927628609
2763400627634020
2763417227634183
2763500127635014
2764101327641027
2764258127642594
2764408527644101
2764425227644267
2764473127644750
2764600427646018
2764769027647704
2765487227654890
2765490127654916
2765908827659103
2766515427665168
2766524127665261
2767110127671121
2767167027671691
2767242227672434
2767487027674886
2767576527675782
2768546727685483
2768614127686158
2769381827693832
2769416427694178
2769428127694297
2769503627695053
2770114727701161
2770187527701890
2770951127709522
2771085727710870
2772249527722511
2773808727738101
2775241327752426
2775406427754078
2775606827756080
2776400627764019
2778035027780363
2778060927780625
2778130127781324
2778224427782258
2778363427783650
2778491227784927
2778581827785837
2778639127786409
2778648627786502
2779066227790673
2780120227801215
2781348327813508
2781495627814969
2781499827815011
2781672127816735
2781766427817675
2782294827822964
2782306127823074
2782745927827472
2782794527827958
2783429427834306
2784385927843875
2787182627871842
2787192227871939
2787249327872511
2787340127873416
2787365027873662
2788897727888989
2791323527913246
2791326727913283
2791347327913487
2791386827913880
2792696227926975
2792748227927496
2793525327935268
2793821627938231
2794054327940557
2794198427942001
2794207527942088
2794889327948904
2795079527950807
2795104827951060
2795148527951499
2795237327952390
2795825627958268
2795868627958698
2795884627958864
2795954627959557
2796738327967396
2797350227973525
2797930227979317
2798508327985096
2799147727991490
2799404027994057
2799658427996599
2799664027996655
2799689327996911
2799892327998938
2800433128004346
2800453828004554
2801617328016188
2802109628021110
2802157428021587
2802196428021978
2802993428029945
2803254428032561
2806891828068932
2807103928071056
2807792228077937
2807801828078035
2807814928078164
2808246928082486
2809078128090796
2809116628091181
2809174628091763
2811719128117210
2811769728117713
2811772128117735
2811776328117780
2813582728135840
2813959628139623
2814149728141512
2814194628141957
2816786628167879
2817269528172713
2818014928180161
2818267328182687
2818349928183514
2818436228184374
2818462728184643
2818877228188784
2819464228194664
2819470628194722
2819622828196239
2819681128196828
2819689028196904
2820447428204487
2820791628207934
2820895828208972
2820898728209002
2821437028214384
2821447228214484
2821452828214545
2821548728215505
2821784428217860
2821800328218017
2822282728222840
2822521728225241
2823386428233878
2823641628236431
2823922028239235
2823947328239485
2824634428246356
2824678428246798
2825733728257354
2825806528258079
2827052728270557
2827056328270583
2827059128270607
2827635328276365
2827666828276682
2827774528277760
2827790228277929
2827798728278001
2827870328278722
2827873228278754
2828039828280411
2828336928283387
2828355028283585
2828909928289122
2828914728289157
2829887128298889
2829907928299095
2829984628299859
2830105528301073
2830112428301140
2830134228301362
2830172428301744
2831687428316890
2832827628328291
2832840428328418
2833066028330674
2833120628331225
2833256928332585
2833355128333562
2834213928342155
2834476128344773
2834642028346436
2834734128347352
2835210828352121
2835906028359071
2837274228372756
2839164728391661
2840289228402904
2841250628412560
2841259028412609
2841261128412633
2841317528413220
2841325528413276
2841346528413478
2843828228438295
2843941428439429
2843954028439554
2843979528439809
2843992028439934
2844017228440189
2844029928440313
2845645128456466
2846117728461187
2846131228461325
2846315728463167
2847276428472779
2848380028483813
2848864728488659
2849299528493012
2849808728498103
2849858328498599
2849926128499284
2850463028504644
2851035828510375
2851041228510425
2851810928518120
2851919428519206
2852753928527552
2853162328531636
2853979828539816
2855760628557620
2855775728557775
2855963828559649
2856521428565228
2856788428567898
2857040928570423
2857202028572036
2857209928572111
2857687728576907
2857690928576920
2858610728586121
2858629328586310
2858905428589071
2859010128590115
2859438528594398
2859528228595296
2859547728595487
2859649928596512
2860217628602190
2860589428605909
2860746728607480
2860921228609228
2862484828624863
2863451228634529
2864338928643418
2864564028645656
2864566028645681
2865022228650253
2865026128650275
2866129428661309
2866198628661999
2866374228663756
2866464728664663
2867410128674117
2868219728682211
2868221728682231
2868918228689198
2869366628693677
2869380928693824
2869383828693856
2869407928694095
2870301028703022
2870902128709036
2870926228709277
2871048428710497
